,time,S_c1,C_c1,I_c1,VS_c1,VC_c1,S_h1,C_h1,I_h1,VS_h1,VC_h1,D_h1,CInc_1a,CInc_1b,CInc_1c,CInc_1d,col_adm,col_discharges,admissions,discharges,,,,,
348,347,26372.97912,536.0024443,0.049236367,52025.68785,1099.281347,131.9137608,14.35257511,0.686374278,260.9519057,28.09538409,2130.30772,358258.2616,5611.666513,5610.656452,4093.922738,655.8196848,2052.633962,20718.7576,20692.63728,0.03939011,0.028248136,,0.014851203,
349,348,26380.28172,536.0028031,0.049233838,52018.53317,1099.133073,131.9510693,14.35499174,0.68636308,260.9173384,28.09023753,2130.322571,358262.8361,5611.705906,5610.69584,4093.950987,657.6772832,2058.449146,20778.47006,20752.27525,0.039388081,0.028249217,,0.014850959,
350,349,26387.58299,536.0034912,0.049231324,52011.37965,1098.984634,131.9883705,14.35741018,0.686352044,260.8827747,28.08509258,2130.337421,358267.4104,5611.745296,5610.735226,4093.979238,659.5347136,2064.263955,20838.18252,20811.91322,0.039386064,0.0282503,,0.014850718,
351,350,26394.88293,536.0045076,0.049228827,52004.22731,1098.836029,132.0256645,14.35983042,0.68634117,260.8482147,28.07994923,2130.352272,358271.9844,5611.784684,5610.77461,4094.007489,661.3919763,2070.078392,20897.89498,20871.55119,0.03938406,0.028251387,,0.014850481,
352,351,26402.18153,536.0058513,0.049226346,51997.07613,1098.687261,132.0629512,14.36225246,0.686330458,260.8136584,28.0748075,2130.367122,358276.5581,5611.824071,5610.813992,4094.035742,663.2490714,2075.892455,20957.60744,20931.18916,0.039382068,0.028252476,,0.014850248,
353,352,26409.4788,536.0075215,0.04922388,51989.92612,1098.53833,132.1002307,14.3646763,0.686319906,260.7791058,28.06966737,2130.381972,358281.1316,5611.863455,5610.853372,4094.063995,665.1059991,2081.706146,21017.3199,20990.82713,0.039380089,0.028253568,,0.014850018,
354,353,26416.77475,536.009517,0.049221431,51982.77728,1098.389237,132.1375029,14.36710193,0.686309516,260.7445568,28.06452886,2130.396822,358285.7048,5611.902837,5610.89275,4094.09225,666.9627596,2087.519465,21077.03236,21050.46511,0.039378123,0.028254663,,0.014849791,
355,354,26424.06936,536.0118371,0.049218997,51975.6296,1098.239982,132.1747678,14.36952934,0.686299286,260.7100116,28.05939196,2130.411672,358290.2778,5611.942218,5610.932127,4094.120506,668.8193531,2093.332413,21136.74482,21110.10309,0.03937617,0.02825576,,0.014849568,
356,355,26431.36265,536.0144807,0.049216579,51968.48309,1098.090566,132.2120255,14.37195853,0.686289216,260.6754701,28.05425667,2130.426521,358294.8505,5611.981596,5610.971501,4094.148762,670.6757798,2099.14499,21196.45729,21169.74106,0.039374229,0.028256861,,0.014849348,
357,356,26438.65461,536.017447,0.049214176,51961.33774,1097.940991,132.249276,14.3743895,0.686279305,260.6409322,28.049123,2130.44137,358299.423,5612.020973,5611.010873,4094.17702,672.5320398,2104.957196,21256.16976,21229.37904,0.039372301,0.028257964,,0.014849132,
358,357,26445.94525,536.0207349,0.049211789,51954.19355,1097.791256,132.2865192,14.37682224,0.686269554,260.606398,28.04399095,2130.456219,358303.9952,5612.060348,5611.050244,4094.205279,674.3881334,2110.769033,21315.88222,21289.01702,0.039370385,0.02825907,,0.01484892,
359,358,26453.23456,536.0243435,0.049209418,51947.05052,1097.641364,132.3237553,14.37925674,0.686259962,260.5718675,28.03886052,2130.471068,358308.5671,5612.099721,5611.089612,4094.23354,676.2440607,2116.580499,21375.59469,21348.655,0.039368482,0.028260179,,0.01484871,
360,359,26460.52255,536.028272,0.049207062,51939.90866,1097.491314,132.3609841,14.381693,0.686250528,260.5373407,28.03373171,2130.485916,358313.1388,5612.139092,5611.128979,4094.261801,678.099822,2122.391597,21435.30716,21408.29299,0.039366591,0.028261291,,0.014848504,
361,360,26467.80922,536.0325193,0.049204722,51932.76795,1097.341107,132.3982057,14.38413101,0.686241251,260.5028175,28.02860452,2130.500764,358317.7102,5612.178461,5611.168343,4094.290063,679.9554173,2128.202326,21495.01963,21467.93097,0.039364712,0.028262405,,0.014848302,
362,361,26475.09457,536.0370845,0.049202397,51925.6284,1097.190744,132.4354201,14.38657078,0.686232133,260.4682981,28.02347895,2130.515613,358322.2814,5612.217828,5611.207706,4094.318327,681.8108469,2134.012687,21554.7321,21527.56896,0.039362846,0.028263522,,0.014848103,
363,362,26482.37859,536.0419668,0.049200087,51918.49001,1097.040226,132.4726272,14.38901229,0.686223172,260.4337823,28.01835501,2130.53046,358326.8523,5612.257193,5611.247067,4094.346592,683.666111,2139.82268,21614.44458,21587.20694,0.039360993,0.028264642,,0.014847907,
364,363,26489.6613,536.0471652,0.049197793,51911.35278,1096.889554,132.5098272,14.39145554,0.686214368,260.3992702,28.0132327,2130.545308,358331.423,5612.296557,5611.286426,4094.374857,685.5212097,2145.632305,21674.15705,21646.84493,0.039359151,0.028265765,,0.014847715,
365,364,26496.94269,536.0526788,0.049195515,51904.21671,1096.738728,132.54702,14.39390052,0.68620572,260.3647617,28.00811201,2130.560156,358335.9934,5612.335919,5611.325784,4094.403124,687.3761433,2151.441564,21733.86952,21706.48292,0.039357322,0.028266891,,0.014847526,
366,365,26504.22277,536.0585066,0.049193251,51897.08178,1096.58775,132.5842057,14.39634724,0.686197228,260.3302569,28.00299295,2130.575003,358340.5636,5612.375279,5611.365139,4094.431392,689.2309119,2157.250457,21793.582,21766.12091,0.039355505,0.028268019,,0.014847341,
367,366,26511.50153,536.0646478,0.049191003,51889.94802,1096.436619,132.6213841,14.39879568,0.686188892,260.2957558,27.99787552,2130.58985,358345.1335,5612.414637,5611.404493,4094.459661,691.0855156,2163.058984,21853.29448,21825.7589,0.039353701,0.02826915,,0.014847159,
368,367,26518.77897,536.0711014,0.04918877,51882.8154,1096.285338,132.6585554,14.40124584,0.686180711,260.2612583,27.99275972,2130.604697,358349.7031,5612.453993,5611.443845,4094.487932,692.9399548,2168.867145,21913.00695,21885.3969,0.039351908,0.028270284,,0.01484698,
369,368,26526.0551,536.0778665,0.049186553,51875.68394,1096.133906,132.6957195,14.40369771,0.686172686,260.2267646,27.98764556,2130.619544,358354.2725,5612.493348,5611.483195,4094.516203,694.7942295,2174.674941,21972.71943,21945.03489,0.039350128,0.02827142,,0.014846805,
370,369,26533.32992,536.0849423,0.04918435,51868.55363,1095.982324,132.7328764,14.4061513,0.686164815,260.1922744,27.98253303,2130.634391,358358.8417,5612.532701,5611.522543,4094.544476,696.64834,2180.482373,22032.43191,22004.67289,0.03934836,0.028272559,,0.014846633,
371,370,26540.60343,536.0923277,0.049182163,51861.42447,1095.830594,132.7700262,14.40860659,0.686157098,260.157788,27.97742214,2130.649237,358363.4106,5612.572052,5611.56189,4094.572749,698.5022864,2186.289441,22092.14439,22064.31088,0.039346604,0.028273701,,0.014846464,
372,371,26547.87562,536.100022,0.049179991,51854.29646,1095.678715,132.8071689,14.41106358,0.686149535,260.1233052,27.97231289,2130.664083,358367.9792,5612.611401,5611.601235,4094.601024,700.3560689,2192.096145,22151.85687,22123.94888,0.03934486,0.028274846,,0.014846299,
373,372,26555.14651,536.1080242,0.049177833,51847.1696,1095.526689,132.8443043,14.41352226,0.686142125,260.088826,27.96720527,2130.67893,358372.5476,5612.650749,5611.640578,4094.6293,702.2096878,2197.902486,22211.56936,22183.58688,0.039343129,0.028275993,,0.014846137,
374,373,26562.41609,536.1163335,0.049175691,51840.04389,1095.374516,132.8814327,14.41598264,0.686134868,260.0543505,27.96209929,2130.693776,358377.1158,5612.690095,5611.679919,4094.657577,704.0631431,2203.708465,22271.28184,22243.22488,0.039341409,0.028277143,,0.014845978,
375,374,26569.68436,536.1249488,0.049173564,51832.91932,1095.222198,132.9185539,14.41844471,0.686127764,260.0198787,27.95699496,2130.708621,358381.6837,5612.729439,5611.719259,4094.685856,705.916435,2209.514081,22330.99432,22302.86288,0.039339701,0.028278296,,0.014845823,
376,375,26576.95133,536.1338694,0.049171452,51825.7959,1095.069734,132.955668,14.42090845,0.686120813,259.9854105,27.95189226,2130.723467,358386.2513,5612.768782,5611.758597,4094.714135,707.7695639,2215.319335,22390.70681,22362.50088,0.039338005,0.028279452,,0.014845671,
377,376,26584.21699,536.1430944,0.049169354,51818.67362,1094.917127,132.992775,14.42337388,0.686114013,259.9509459,27.94679121,2130.738313,358390.8187,5612.808123,5611.797933,4094.742416,709.6225297,2221.124228,22450.41929,22422.13888,0.039336321,0.02828061,,0.014845522,
378,377,26591.48134,536.1526228,0.049167272,51811.55249,1094.764375,133.0298748,14.42584097,0.686107365,259.916485,27.94169181,2130.753158,358395.3859,5612.847462,5611.837268,4094.770697,711.4753327,2226.928761,22510.13178,22481.77688,0.039334649,0.028281771,,0.014845377,
379,378,26598.7444,536.1624538,0.049165204,51804.4325,1094.611481,133.0669676,14.42830973,0.686100868,259.8820278,27.93659405,2130.768003,358399.9528,5612.8868,5611.876601,4094.79898,713.3279732,2232.732933,22569.84427,22541.41488,0.039332989,0.028282934,,0.014845235,
380,379,26606.00615,536.1725865,0.049163151,51797.31366,1094.458444,133.1040532,14.43078016,0.686094522,259.8475742,27.93149794,2130.782848,358404.5194,5612.926136,5611.915932,4094.827264,715.1804512,2238.536744,22629.55675,22601.05289,0.039331341,0.028284101,,0.014845096,
381,380,26613.2666,536.18302,0.049161113,51790.19596,1094.305267,133.1411317,14.43325224,0.686088326,259.8131242,27.92640348,2130.797693,358409.0858,5612.96547,5611.955262,4094.85555,717.0327669,2244.340197,22689.26924,22660.69089,0.039329704,0.02828527,,0.01484496,
382,381,26620.52575,536.1937535,0.049159089,51783.07939,1094.151948,133.1782032,14.43572598,0.686082281,259.7786779,27.92131067,2130.812538,358413.652,5613.004803,5611.99459,4094.883836,718.8849206,2250.14329,22748.98173,22720.3289,0.03932808,0.028286441,,0.014844827,
383,382,26627.7836,536.2047861,0.04915708,51775.96397,1093.99849,133.2152675,14.43820136,0.686076385,259.7442352,27.91621951,2130.827383,358418.2179,5613.044134,5612.033917,4094.912124,720.7369124,2255.946025,22808.69422,22779.96691,0.039326467,0.028287615,,0.014844698,
384,383,26635.04015,536.2161168,0.049155086,51768.84969,1093.844893,133.2523248,14.44067839,0.686070639,259.7097962,27.91113,2130.842227,358422.7835,5613.083464,5612.073241,4094.940413,722.5887425,2261.748402,22868.40671,22839.60492,0.039324866,0.028288792,,0.014844572,
385,384,26642.2954,536.227745,0.049153106,51761.73654,1093.691157,133.289375,14.44315706,0.686065041,259.6753608,27.90604214,2130.857072,358427.3489,5613.122792,5612.112565,4094.968703,724.4404111,2267.550421,22928.1192,22899.24292,0.039323276,0.028289972,,0.01484445,
386,385,26649.54936,536.2396695,0.049151141,51754.62453,1093.537284,133.3264181,14.44563736,0.686059593,259.640929,27.90095595,2130.871916,358431.9141,5613.162119,5612.151886,4094.996994,726.2919183,2273.352082,22987.8317,22958.88093,0.039321698,0.028291154,,0.01484433,
387,386,26656.80203,536.2518897,0.049149191,51747.51366,1093.383273,133.3634541,14.44811929,0.686054292,259.6065009,27.8958714,2130.88676,358436.479,5613.201443,5612.191207,4095.025286,728.1432644,2279.153387,23047.54419,23018.51894,0.039320132,0.028292339,,0.014844214,
388,387,26664.0534,536.2644047,0.049147255,51740.40392,1093.229127,133.4004831,14.45060285,0.68604914,259.5720764,27.89078852,2130.901604,358441.0437,5613.240767,5612.230525,4095.05358,729.9944495,2284.954336,23107.25668,23078.15696,0.039318577,0.028293526,,0.014844101,
389,388,26671.30347,536.2772136,0.049145333,51733.29532,1093.074845,133.437505,14.45308803,0.686044135,259.5376556,27.88570729,2130.916448,358445.6081,5613.280089,5612.269842,4095.081874,731.8454738,2290.754929,23166.96917,23137.79497,0.039317034,0.028294716,,0.014843991,
390,389,26678.55226,536.2903155,0.049143426,51726.18786,1092.920428,133.4745199,14.45557482,0.686039277,259.5032383,27.88062772,2130.931292,358450.1723,5613.319409,5612.309158,4095.11017,733.6963374,2296.555166,23226.68167,23197.43298,0.039315503,0.028295909,,0.014843884,
391,390,26685.79975,536.3037096,0.049141533,51719.08152,1092.765877,133.5115277,14.45806323,0.686034566,259.4688247,27.87554982,2130.946136,358454.7362,5613.358728,5612.348472,4095.138467,735.5470406,2302.355048,23286.39416,23257.07099,0.039313982,0.028297104,,0.014843781,
392,391,26693.04596,536.317395,0.049139654,51711.97632,1092.611192,133.5485284,14.46055324,0.686030002,259.4344147,27.87047357,2130.96098,358459.2999,5613.398045,5612.387784,4095.166766,737.3975836,2308.154576,23346.10666,23316.70901,0.039312474,0.028298302,,0.01484368,
393,392,26700.29087,536.3313709,0.04913779,51704.87225,1092.456375,133.5855222,14.46304485,0.686025583,259.4000084,27.86539899,2130.975823,358463.8634,5613.437361,5612.427095,4095.195065,739.2479664,2313.95375,23405.81915,23376.34702,0.039310977,0.028299503,,0.014843583,
394,393,26707.5345,536.3456365,0.04913594,51697.76931,1092.301426,133.6225089,14.46553807,0.686021311,259.3656057,27.86032608,2130.990667,358468.4266,5613.476675,5612.466405,4095.223366,741.0981894,2319.75257,23465.53165,23435.98503,0.039309491,0.028300706,,0.014843489,
395,394,26714.77683,536.3601909,0.049134104,51690.66749,1092.146346,133.6594886,14.46803287,0.686017184,259.3312066,27.85525483,2131.00551,358472.9895,5613.515988,5612.505713,4095.251668,742.9482526,2325.551037,23525.24415,23495.62305,0.039308017,0.028301912,,0.014843398,
396,395,26722.01789,536.3750333,0.049132283,51683.56681,1091.991135,133.6964612,14.47052927,0.686013202,259.2968111,27.85018524,2131.020353,358477.5522,5613.5553,5612.545019,4095.279971,744.7981563,2331.349151,23584.95664,23555.26107,0.039306554,0.02830312,,0.01484331,
397,396,26729.25765,536.3901628,0.049130476,51676.46726,1091.835795,133.7334268,14.47302725,0.686009364,259.2624192,27.84511733,2131.035197,358482.1147,5613.59461,5612.584324,4095.308275,746.6479006,2337.146913,23644.66914,23614.89908,0.039305102,0.028304331,,0.014843226,
398,397,26736.49614,536.4055786,0.049128682,51669.36883,1091.680325,133.7703855,14.47552681,0.686005671,259.228031,27.84005108,2131.05004,358486.6769,5613.633918,5612.623628,4095.336581,748.4974857,2342.944323,23704.38164,23674.5371,0.039303662,0.028305545,,0.014843144,
399,398,26743.73334,536.4212798,0.049126903,51662.27153,1091.524727,133.8073371,14.47802795,0.686002123,259.1936463,27.8349865,2131.064883,358491.2389,5613.673226,5612.66293,4095.364887,750.3469119,2348.741381,23764.09414,23734.17512,0.039302233,0.028306761,,0.014843066,
400,399,26750.96925,536.4372657,0.049125138,51655.17535,1091.369001,133.8442817,14.48053065,0.685998717,259.1592653,27.8299236,2131.079726,358495.8006,5613.712531,5612.702231,4095.393195,752.1961791,2354.538089,23823.80664,23793.81314,0.039300816,0.028307979,,0.014842991,
401,400,26758.20389,536.4535354,0.049123387,51648.0803,1091.213149,133.8812193,14.48303493,0.685995455,259.1248879,27.82486236,2131.094569,358500.3621,5613.751836,5612.74153,4095.421505,754.0452878,2360.334446,23883.51914,23853.45115,0.039299409,0.028309201,,0.014842919,
402,401,26765.43725,536.4700881,0.04912165,51640.98637,1091.057169,133.91815,14.48554076,0.685992336,259.0905141,27.8198028,2131.109412,358504.9234,5613.791139,5612.780828,4095.449815,755.8942379,2366.130453,23943.23164,23913.08917,0.039298014,0.028310424,,0.01484285,
403,402,26772.66932,536.486923,0.049119927,51633.89357,1090.901065,133.9550736,14.48804815,0.68598936,259.056144,27.81474491,2131.124254,358509.4844,5613.83044,5612.820125,4095.478127,757.7430297,2371.92611,24002.94414,23972.72719,0.03929663,0.028311651,,0.014842784,
404,403,26779.90012,536.5040391,0.049118217,51626.80189,1090.744835,133.9919903,14.4905571,0.685986526,259.0217774,27.8096887,2131.139097,358514.0452,5613.869741,5612.85942,4095.50644,759.5916635,2377.721418,24062.65664,24032.36521,0.039295257,0.02831288,,0.014842721,
405,404,26787.12964,536.5214358,0.049116522,51619.71133,1090.588481,134.0289,14.4930676,0.685983834,258.9874144,27.80463417,2131.15394,358518.6057,5613.90904,5612.898714,4095.534754,761.4401392,2383.516378,24122.36914,24092.00323,0.039293895,0.028314111,,0.014842661,
406,405,26794.35788,536.5391122,0.04911484,51612.62189,1090.432003,134.0658027,14.49557964,0.685981283,258.9530551,27.79958131,2131.168782,358523.166,5613.948337,5612.938007,4095.563069,763.2884573,2389.310989,24182.08164,24151.64125,0.039292544,0.028315345,,0.014842604,
407,406,26801.58485,536.5570676,0.049113173,51605.53357,1090.275402,134.1026985,14.49809322,0.685978874,258.9186993,27.79453013,2131.183625,358527.7261,5613.987633,5612.977298,4095.591386,765.1366177,2395.105252,24241.79414,24211.27927,0.039291204,0.028316582,,0.014842551,
408,407,26808.81054,536.5753009,0.049111519,51598.44636,1090.118679,134.1395872,14.50060833,0.685976605,258.8843472,27.78948063,2131.198468,358532.2859,5614.026928,5613.016588,4095.619703,766.9846207,2400.899168,24301.50664,24270.91729,0.039289876,0.028317821,,0.0148425,
409,408,26816.03496,536.5938116,0.049109878,51591.36028,1089.961835,134.1764691,14.50312498,0.685974477,258.8499986,27.78443281,2131.21331,358536.8455,5614.066222,5613.055876,4095.648023,768.8324665,2406.692736,24361.21914,24330.55531,0.039288558,0.028319062,,0.014842453,
410,409,26823.25811,536.6125987,0.049108252,51584.27531,1089.804869,134.213344,14.50564315,0.68597249,258.8156537,27.77938667,2131.228152,358541.4048,5614.105514,5613.095164,4095.676343,770.6801552,2412.485959,24420.93165,24390.19334,0.039287251,0.028320306,,0.014842408,
411,410,26830.47998,536.6316615,0.049106639,51577.19146,1089.647784,134.2502119,14.50816285,0.685970642,258.7813124,27.77434221,2131.242995,358545.9639,5614.144805,5613.13445,4095.704664,772.527687,2418.278835,24480.64415,24449.83136,0.039285956,0.028321553,,0.014842367,
412,411,26837.70059,536.6509992,0.04910504,51570.10873,1089.490579,134.2870729,14.51068407,0.685968934,258.7469746,27.76929944,2131.257837,358550.5227,5614.184095,5613.173734,4095.732987,774.3750621,2424.071365,24540.35665,24509.46938,0.039284671,0.028322802,,0.014842328,
